Otimizado; Não Otimizado
0.2404;0.2511
0.2403;0.2568
0.2232;0.2243
0.1477;0.1425
0.1484;0.0782
0.1475;0.0833
0.3095;0.2896
0.3647;0.3696
0.3724;0.3800
0.3768;0.3816
0.3781;0.3813
0.3780;0.3824
0.3722;0.3764
0.3428;0.3453
0.3394;0.3360
0.3053;0.3039
0.3002;0.2967
0.2486;0.2504
0.2488;0.2515
