Otimizado; Não Otimizado
 0.2288; 0.2495
 0.2416; 0.2369
 0.1969; 0.2153
 0.1071; 0.1475
 0.0169; 0.0170
 0.0167; 0.0136
 0.1739; 0.0830
 0.1987; 0.1943
 0.2094; 0.2020
 0.2252; 0.2272
 0.2402; 0.2410
 0.2485; 0.2166
 0.2484; 0.2464
 0.2515; 0.2397
 0.2485; 0.2173
 0.2105; 0.1887
 0.2067; 0.1833
 0.1883; 0.1766
 0.1825; 0.1687
