Otimizado; Não Otimizado
 0.2150; 0.2427
 0.2236; 0.2387
 0.2231; 0.2345
 0.2330; 0.2486
 0.2647; 0.2728
 0.2737; 0.2829
 0.2734; 0.2878
 0.2806; 0.2788
 0.2878; 0.2813
 0.2952; 0.2845
 0.2888; 0.2903
 0.2880; 0.2858
 0.3033; 0.2904
 0.2576; 0.2711
 0.2796; 0.2789
 0.2738; 0.2736
 0.2751; 0.2750
 0.2818; 0.2760
 0.3041; 0.2884
