Otimizado; Não Otimizado
0.2271;0.2475
0.2360;0.2552
0.2252;0.2439
0.1801;0.2216
0.0403;0.0635
0.0327;0.0487
0.1760;0.0974
0.1996;0.1976
0.2101;0.2047
0.2256;0.2287
0.2404;0.2417
0.2485;0.2175
0.2484;0.2468
0.2515;0.2399
0.2485;0.2177
0.2106;0.1889
0.2067;0.1835
0.1883;0.1768
0.1826;0.1689
