Otimizado; Não Otimizado
 1532.8865; 1642.7276
 2455.0746; 2483.1056
 2491.8633; 2475.9992
 2491.3005; 2544.1852
 2543.7598; 2544.7154
 2536.4891; 2481.8990
 2306.7335; 2306.9894
 2223.2388; 2219.5855
 2209.7726; 2209.6075
 2160.0235; 2156.0796
 2089.7438; 2091.8643
 2043.7646; 2036.2513
 2020.2938; 2014.9128
 1921.0793; 1903.0598
 1914.3691; 1904.4688
 1878.7986; 1878.4799
 1876.2416; 1879.1240
 1869.3619; 1869.7636
 1861.0524; 1858.5359
