Otimizado; Não Otimizado
 0.088379; 0.204590
 0.485840; 1.318604
 1.163818; 3.233398
 1.934570; 5.158691
 4.597656; 12.403809
 7.560059; 20.379395
 20.131104; 54.218018
 32.778809; 87.634766
 34.210205; 92.117676
 47.841797; 129.827148
 88.300537; 238.343750
 147.017090; 399.541504
 204.481934; 555.572998
 599.654541; 1639.377686
 629.307617; 1728.881104
 2456.178467; 6655.571777
 2574.279297; 7019.020020
 5557.094727; 15062.644531
 10388.908203; 28225.094971
