Otimizado; Não Otimizado
 0.2421; 0.2513
 0.2378; 0.2575
 0.1795; 0.1399
 0.0721; 0.0479
 0.1110; 0.0226
 0.1119; 0.0256
 0.3143; 0.2885
 0.3777; 0.3804
 0.3869; 0.3930
 0.3924; 0.3943
 0.3946; 0.3948
 0.3950; 0.3964
 0.3881; 0.3898
 0.3544; 0.3561
 0.3504; 0.3450
 0.3110; 0.3079
 0.3052; 0.2999
 0.2485; 0.2488
 0.2486; 0.2499
