Otimizado; Não Otimizado
 0.001221; 0.002930
 0.005127; 0.005127
 0.008789; 0.009033
 0.005127; 0.007812
 0.010010; 0.005859
 0.010010; 0.014893
 0.016113; 0.022949
 0.029053; 0.022705
 0.031006; 0.026611
 0.037109; 0.026611
 0.047363; 0.043945
 0.053955; 0.056885
 0.062744; 0.071289
 0.118164; 0.124023
 0.114258; 0.122070
 0.231934; 0.228271
 0.231689; 0.234863
 0.322998; 0.342773
 0.453125; 0.460449
