Otimizado; Não Otimizado
 759.7817; 674.1167
 1679.7953; 1716.6641
 2245.0895; 2241.6860
 2662.7443; 2499.4684
 3049.3689; 3133.8405
 3586.5822; 3327.2514
 2651.0192; 3668.4225
 4235.8866; 3928.8519
 4310.2685; 3949.6505
 4395.6360; 4098.6554
 4571.7155; 4327.1371
 4657.6257; 4458.0447
 4730.5675; 4377.9077
 4542.0255; 4338.0921
 4453.5914; 4420.4330
 4691.5787; 4650.3313
 4761.7498; 4658.2259
 4799.9902; 4758.0112
 4733.7087; 4831.5042
