Otimizado; Não Otimizado
 442.9594; 476.7053
 1040.8196; 1053.1674
 1125.4102; 1118.4497
 1149.6271; 1174.1625
 1208.8272; 1209.3371
 1219.0333; 1192.8311
 1124.6554; 1124.7932
 1089.5336; 1087.7513
 1083.3783; 1083.3052
 1062.0627; 1060.1291
 1031.8388; 1032.8889
 1011.9194; 1008.2015
 1001.7411; 999.0742
 955.7411; 946.7767
 952.5146; 947.5892
 937.0518; 936.8929
 935.8314; 937.2692
 933.1236; 933.3240
 929.3906; 928.1339
