Otimizado; Não Otimizado
 55280.0091; 59258.4629
 10079.0632; 11291.8723
 7074.7530; 7954.5034
 5511.8914; 6443.0557
 4650.5566; 6000.1938
 5045.0789; 6188.6472
 5768.0208; 6545.7975
 6269.2414; 7133.2235
 6292.0449; 7315.6217
 6627.1594; 7642.1102
 6966.1242; 8009.0143
 7171.0818; 8199.0317
 7239.5298; 8291.1985
 7392.9686; 8416.5180
 7371.5133; 8413.2305
 7322.6619; 8367.5675
 7470.1169; 8498.0615
 7365.9850; 8509.5256
 7326.4503; 8262.1662
