Otimizado; Não Otimizado
 0.000977; 0.000000
 0.007568; 0.006836
 0.005859; 0.008057
 0.007324; 0.009033
 0.009033; 0.009033
 0.018799; 0.020996
 0.032715; 0.019775
 0.025879; 0.023926
 0.027832; 0.032959
 0.038574; 0.035889
 0.046875; 0.048096
 0.058105; 0.059326
 0.066650; 0.071289
 0.113770; 0.123047
 0.115723; 0.125488
 0.214355; 0.224121
 0.226807; 0.236328
 0.331787; 0.335205
 0.452148; 0.464355
