Otimizado; Não Otimizado
 1352.4855; 1322.8615
 4736.8043; 4552.1190
 6410.3225; 6104.1940
 7225.6608; 7044.7088
 7433.0265; 7745.1840
 7914.7252; 8066.3946
 8463.1153; 8708.9704
 8146.4350; 8204.6947
 8121.4288; 8147.2033
 8117.8273; 8184.3780
 8132.3178; 8168.7648
 8133.5464; 8143.2104
 8223.6573; 8327.7573
 5875.9025; 5520.7377
 5733.7595; 5674.5683
 2572.8553; 2536.8873
 2557.9466; 2498.6770
 2239.3761; 2215.0164
 2082.7708; 2010.2504
