Otimizado; Não Otimizado
 0.2539; 0.2446
 0.2458; 0.2474
 0.2496; 0.2440
 0.2599; 0.2659
 0.2385; 0.2562
 0.2633; 0.2609
 0.2487; 0.2868
 0.2474; 0.2743
 0.2510; 0.2725
 0.2405; 0.2695
 0.2529; 0.2619
 0.2557; 0.2759
 0.2673; 0.2661
 0.2448; 0.2803
 0.2780; 0.2802
 0.2784; 0.2659
 0.2772; 0.2768
 0.2794; 0.2803
 0.3027; 0.2910
