Otimizado; Não Otimizado
 184.3465; 189.4759
 81.9958; 92.6774
 57.7479; 65.4279
 46.6150; 52.8965
 30.4890; 34.3163
 24.5824; 28.2618
 16.0843; 16.0620
 12.8921; 14.6306
 12.6016; 14.4328
 10.7248; 12.1463
 8.1246; 9.2346
 6.3500; 7.2445
 5.4575; 6.2056
 3.2202; 3.6715
 3.1787; 3.5859
 1.6156; 1.8400
 1.5970; 1.8092
 1.0824; 1.2352
 0.7951; 0.9002
