Otimizado; Não Otimizado
0.8750;0.8909
31.0194;31.4747
121.8691;122.0342
252.9981;255.0493
869.6391;882.7240
1612.8907;1736.4720
3913.1086;3918.8327
4996.8363;5023.7166
5084.6953;5116.2636
5809.5738;5842.6864
6751.7210;6776.7538
7246.2062;7231.0556
7530.3988;7588.7992
5693.6026;5319.7791
5565.8387;5467.0573
2552.6430;2511.4752
2538.5511;2474.8632
2228.7609;2201.6888
2075.8571;2001.8908
