Otimizado; Não Otimizado
 44648.8799; 53552.4521
 8894.3759; 9748.7144
 6113.2009; 7635.3404
 5265.0844; 6724.5831
 5081.1525; 6841.5965
 5184.7833; 6706.0679
 5629.4688; 7010.1621
 6219.3201; 7253.1561
 6269.5617; 7325.3981
 6571.0573; 7702.7856
 6884.0672; 8062.7785
 7107.2856; 8247.9594
 7209.0918; 8279.9318
 7247.7564; 8250.7189
 7329.5462; 8294.0723
 7292.3711; 8418.9473
 7437.0656; 8460.2864
 7355.7097; 8483.5385
 7323.1587; 8380.2207
