Otimizado; Não Otimizado
0.2357;0.2459
0.2437;0.2574
0.2450;0.2133
0.0929;0.1293
0.0657;0.0782
0.1386;0.0880
0.3158;0.3292
0.3594;0.3554
0.3707;0.3629
0.3798;0.3816
0.3883;0.3819
0.3886;0.3825
0.3825;0.3753
0.3521;0.3458
0.3490;0.3440
0.3081;0.3043
0.3021;0.2987
0.2485;0.2506
0.2487;0.2506
