Otimizado; Não Otimizado
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
 0; 0
