Otimizado; Não Otimizado
11.7979;11.8144
104.5142;103.6925
235.3939;233.8868
360.7462;357.9855
737.3767;736.3945
983.0443;984.7376
1397.5201;1396.7170
1554.6332;1555.5933
1570.6812;1573.6527
1647.4134;1644.3599
1738.5802;1733.9809
1777.2170;1776.9018
1792.4262;1783.3230
1751.8868;1714.8245
1752.0742;1669.3458
1748.0551;1693.2849
1746.7197;1663.0603
1745.2913;1690.2640
1745.4083;1681.4102
