Otimizado; Não Otimizado
 0.003906; 0.001953
 0.009033; 0.003906
 0.012695; 0.005859
 0.014893; 0.010742
 0.024658; 0.013428
 0.021973; 0.016846
 0.045410; 0.025391
 0.056641; 0.035889
 0.052979; 0.034180
 0.061279; 0.039551
 0.089111; 0.050049
 0.106445; 0.064453
 0.132080; 0.070801
 0.221436; 0.130859
 0.226562; 0.139648
 0.424072; 0.256348
 0.434326; 0.269775
 0.626953; 0.382080
 0.870361; 0.513184
