Otimizado; Não Otimizado
 0.2439; 0.2519
 0.2533; 0.2596
 0.2569; 0.2747
 0.2581; 0.2607
 0.2499; 0.2777
 0.2648; 0.2938
 0.2814; 0.2892
 0.2749; 0.2759
 0.2734; 0.2753
 0.2682; 0.2680
 0.2609; 0.2603
 0.2569; 0.2536
 0.2551; 0.2489
 0.2500; 0.2472
 0.2498; 0.2477
 0.2497; 0.2508
 0.2499; 0.2512
 0.2496; 0.2513
 0.2495; 0.2513
