Otimizado; Não Otimizado
 0.200684; 0.201660
 1.372314; 1.363281
 3.150391; 3.165283
 5.152832; 5.183594
 12.318604; 12.401855
 20.407959; 20.551025
 54.193115; 54.124756
 87.771729; 87.812744
 92.251709; 92.583984
 129.552979; 129.746338
 238.661865; 238.267090
 400.287842; 399.385498
 555.654541; 555.851807
 1637.024902; 1636.255127
 1719.442383; 1727.266602
 6669.018066; 6662.213135
 7002.511230; 7029.023926
 15082.526855; 15084.316162
 28188.787842; 28259.938232
