Otimizado; Não Otimizado
 0.014160; 0.016357
 0.135742; 0.122070
 0.365967; 0.267334
 0.487793; 0.505371
 1.162598; 1.011963
 1.924805; 1.633301
 4.489014; 3.849609
 6.916016; 5.946533
 7.294434; 6.234375
 9.978271; 8.544678
 17.709473; 15.067871
 28.881836; 24.694824
 39.774658; 33.973633
 110.959961; 95.327393
 116.500000; 99.052002
 445.260986; 380.602051
 467.207031; 395.129639
 1000.210205; 853.054932
 1864.433350; 1603.136719
