Otimizado; Não Otimizado
266.8726;284.4372
303.0472;309.4379
321.1810;351.8389
348.4562;430.7624
753.4184;662.7383
509.7020;890.2265
4626.0687;4998.1206
6775.8655;7225.8294
6880.6151;7492.1521
7438.3622;7870.1836
7725.3704;8210.6678
7839.9498;8343.1335
7871.3113;8450.8373
9965.9489;10711.3261
10151.4924;11128.2097
13936.1548;14402.1531
13885.0003;14375.6297
14133.1089;14664.9645
14266.1990;14673.2021
