Otimizado; Não Otimizado
0.2295;0.2428
0.2384;0.2505
0.2379;0.2400
0.1998;0.2324
0.0478;0.0667
0.0563;0.0481
0.1450;0.1638
0.2027;0.2006
0.2055;0.2186
0.2283;0.2253
0.2407;0.2415
0.2453;0.2164
0.2471;0.2471
0.2472;0.2363
0.2450;0.2142
0.2069;0.1910
0.2044;0.1810
0.1873;0.1764
0.1815;0.1671
