Otimizado; Não Otimizado
 0.2429; 0.2606
 0.2424; 0.2603
 0.2407; 0.2583
 0.2480; 0.2498
 0.2233; 0.2345
 0.2371; 0.2608
 0.2408; 0.2716
 0.2573; 0.2698
 0.2510; 0.2658
 0.2705; 0.2653
 0.2538; 0.2689
 0.2579; 0.2616
 0.2556; 0.2646
 0.2624; 0.2757
 0.2740; 0.2845
 0.2734; 0.2866
 0.2740; 0.2780
 0.2078; 0.2867
 0.1985; 0.2888
