Otimizado; Não Otimizado
 5856.4021; 6084.2435
 1422.0944; 1222.7692
 756.5641; 629.8620
 593.3079; 563.7560
 1493.6081; 448.8231
 479.9611; 578.1506
 6792.9714; 6610.4410
 8884.3896; 8818.6671
 8925.2368; 9041.4483
 9055.9636; 8907.6734
 8662.2913; 8571.8530
 8431.9372; 8343.8642
 8313.9008; 8269.3083
 10328.0184; 10506.1382
 10523.4921; 10953.8461
 14459.9997; 14500.4877
 14383.0867; 14443.9868
 14626.5773; 14736.3932
 14758.0529; 14778.8828
