Otimizado; Não Otimizado
 114642.2187; 163094.0771
 84394.1992; 112927.1467
 70777.5220; 93903.3605
 63243.8989; 88630.3326
 56459.7288; 94235.7725
 48228.6972; 82748.7098
 39133.4667; 59672.2052
 30001.4208; 50754.6701
 29836.5737; 49990.4241
 26087.9545; 43586.1711
 21211.2414; 37813.3543
 18753.4892; 33300.0567
 14741.5601; 23537.3063
 11847.3622; 16168.7387
 10314.7024; 17383.1182
 8438.0589; 12317.5097
 7813.5199; 13043.7161
 7073.3436; 11595.0981
 7198.7007; 11639.2007
