Otimizado; Não Otimizado
 1258.2581; 1373.4579
 4697.6710; 4795.7336
 6245.9948; 6384.6716
 7212.9095; 7386.5509
 7390.7817; 7769.1933
 7877.5515; 8054.4756
 8188.9027; 8360.5226
 8110.2191; 8251.2433
 8046.1054; 8031.2311
 8051.7723; 8183.7517
 8109.1800; 8171.3269
 8153.7807; 8166.2660
 8214.0215; 8401.9373
 6032.8334; 5811.8686
 5773.0371; 4972.1884
 2467.9980; 2528.0405
 2446.2209; 2424.8809
 2159.4045; 2147.9465
 2047.7148; 1949.1049
