Otimizado; Não Otimizado
 650.1726; 709.6991
 3793.2655; 3872.4488
 5466.2627; 5587.6275
 6487.7333; 6643.9171
 6907.2223; 7260.8755
 7472.2026; 7640.0228
 7916.8725; 8082.7913
 7894.7786; 8032.0567
 7836.5720; 7822.0850
 7872.5217; 8001.5630
 7973.4264; 8034.5330
 8046.9546; 8059.2764
 8122.1060; 8307.9189
 5992.2423; 5772.7643
 5735.1016; 4939.5154
 2459.6818; 2519.5221
 2438.1711; 2416.9013
 2154.5510; 2143.1188
 2044.3430; 1945.8954
