Otimizado; Não Otimizado
 1113.3298; 677.2588
 2418.3755; 1693.5987
 2964.4150; 2209.2791
 3339.3631; 2369.2713
 3786.7919; 2909.2799
 4048.5107; 3174.4421
 4445.2005; 3424.5299
 4615.2245; 3594.9067
 4662.4987; 3661.0429
 4743.8714; 3793.4125
 4849.4728; 3952.2082
 4939.6961; 4076.6467
 4995.8504; 4113.4070
 4796.8194; 4082.3442
 4890.0642; 3794.5234
 4989.6668; 3977.4921
 5010.1792; 4224.0806
 4956.7573; 4232.8789
 5206.1071; 4342.7619
