Otimizado; Não Otimizado
 175.7566; 201.7650
 79.6391; 92.5149
 57.2892; 65.1916
 45.8292; 53.0019
 30.1746; 34.4701
 23.3993; 26.6515
 15.6460; 17.8205
 12.4803; 14.6413
 12.2697; 14.4491
 10.5620; 12.2650
 7.9402; 9.2914
 6.1970; 7.2740
 5.2830; 6.1872
 3.1578; 3.6538
 3.0871; 3.6030
 1.5688; 1.8469
 1.5332; 1.8081
 1.0426; 1.2361
 0.7665; 0.9006
