Otimizado; Não Otimizado
 35401.2058; 39427.8631
 6911.2447; 5430.5347
 3359.4823; 2829.8744
 2557.2250; 2457.8005
 1299.5927; 1262.9629
 1207.9014; 1284.3627
 32887.9330; 19979.8498
 42684.8825; 43421.8244
 45831.6017; 46655.2823
 50785.0980; 51995.0635
 56349.3090; 56160.6292
 57706.1771; 55957.3335
 58283.1693; 58958.5035
 43817.3771; 44134.9223
 42181.7464; 37022.7345
 20566.4396; 20548.6143
 20342.6086; 18545.5332
 17936.5418; 18349.3690
 16864.7884; 16381.2358
