Otimizado; Não Otimizado
 52970.9016; 61417.0839
 12320.6083; 12609.1945
 7588.8137; 8191.4016
 6394.2740; 7186.6140
 5099.4446; 7237.1444
 5100.5153; 6947.9502
 5913.2477; 7135.0160
 6150.3663; 7478.7713
 6110.9339; 7531.6432
 6497.3323; 7584.1914
 6778.5184; 8016.3177
 6964.1918; 8226.6841
 7029.4403; 8206.3933
 7067.5336; 8294.7664
 7156.0350; 8321.4705
 7065.9317; 8415.2905
 7214.8887; 8473.0870
 7130.9555; 8490.7545
 7106.4101; 8399.4297
