Otimizado; Não Otimizado
 1137.8140; 729.4440
 2425.5657; 1703.1496
 2970.7253; 2273.8631
 3329.0401; 2364.2709
 3854.6385; 2941.5191
 4175.4900; 3144.6121
 4506.4000; 3526.5012
 4642.9400; 3723.8664
 4680.1138; 3763.3872
 4760.2777; 3891.7908
 4883.7653; 4015.7531
 4999.4450; 4127.6856
 5042.6186; 4167.2218
 4996.9943; 4185.4975
 4442.2311; 4199.2259
 5000.7570; 4244.7684
 5148.0962; 4375.8195
 5173.2131; 4407.2028
 5265.2597; 4341.7501
