Otimizado; Não Otimizado
 477.9291; 473.6428
 1053.7058; 1054.9631
 1122.8992; 1128.1447
 1173.2723; 1146.5309
 1212.2535; 1211.5111
 1201.1438; 1198.1120
 1123.4888; 1121.7784
 1088.2170; 1089.8267
 1086.8024; 1087.7964
 1063.9494; 1062.1383
 1032.5178; 1029.0664
 1011.1101; 1012.1109
 1001.4968; 1001.5133
 947.1692; 948.6310
 946.7089; 920.3349
 934.3376; 933.4859
 933.6283; 913.9562
 931.3353; 930.7994
 930.6079; 926.0348
