Otimizado; Não Otimizado
0.227051;0.223877
1.542969;1.516113
3.483154;3.493896
5.684814;5.687256
13.536133;13.555908
22.320068;22.426025
58.762695;58.755371
94.751953;94.914062
99.655029;99.953369
139.594971;139.900635
256.473633;256.189697
429.300049;429.099121
595.704102;597.514893
1748.207764;1785.244141
1836.126709;1884.209717
7114.730957;7326.025146
7470.437988;7726.973877
16086.741699;16617.131348
30063.354004;31150.819580
